GEOCODIGO_MUNICIPIO;NOME_MUNICIPIO;LONGITUDE;LATITUDE
4303558;CAMARGO;-52.2037989732514;-28.589237531547
4303608;CAMBARÁ DO SUL;-50.1437653842536;-29.0481752734456
4303673;CAMPESTRE DA SERRA;-51.0956640048374;-28.7965122468981
4303707;CAMPINA DAS MISSÕES;-54.8453289508288;-27.9916900284003
4303806;CAMPINAS DO SUL;-52.6331044777763;-27.7116014161015
4303905;CAMPO BOM;-51.0588699242785;-29.6756850971228
4304002;CAMPO NOVO;-53.8028138686737;-27.6744926102172
4304101;CAMPOS BORGES;-52.998914733228;-28.8921317673265
4304200;CANDELÁRIA;-52.7896684388192;-29.6712854159647
4304309;CÂNDIDO GODÓI;-54.7528340428941;-27.951318068101
4304358;CANDIOTA;-53.6778046425127;-31.5610097235535
4304408;CANELA;-50.8148673493636;-29.3579718504151
4304507;CANGUÇU;-52.6762858320724;-31.3938595243163
4304606;CANOAS;-51.1810297806876;-29.9186967064906
4304614;CANUDOS DO VALE;-52.2323826172485;-29.3235252962996
4304622;CAPÃO BONITO DO SUL;-51.3951584627035;-28.1259752949248
4304630;CAPÃO DA CANOA;-50.0200224442732;-29.7614666401198
4304655;CAPÃO DO CIPÓ;-54.5546989999907;-28.9316275195542
4304663;CAPÃO DO LEÃO;-52.4870075720627;-31.7668386566486
4304671;CAPIVARI DO SUL;-50.5088079340934;-30.1496596629382
4304689;CAPELA DE SANTANA;-51.3217693454114;-29.7019448519831
4304697;CAPITÃO;-51.9859688456389;-29.2694996085818
4304705;CARAZINHO;-52.7918973881038;-28.2865105908949
4304713;CARAÁ;-50.4357564295696;-29.7786374562404
4304804;CARLOS BARBOSA;-51.5038176299836;-29.298296805874
4304853;CARLOS GOMES;-51.9175762298652;-27.7148920750864
4304903;CASCA;-51.9832326574164;-28.5598740168421
4304952;CASEIROS;-51.6926828223303;-28.2735654702811
4305009;CATUÍPE;-54.0123868476744;-28.2542344724617
4305108;CAXIAS DO SUL;-51.178860205883;-29.1668990110621
4305116;CENTENÁRIO;-52.0020538458457;-27.7628471303939
4305124;CERRITO;-52.8148023322809;-31.852639126784
4305132;CERRO BRANCO;-52.9419778017439;-29.6562871949217
4305157;CERRO GRANDE;-53.1659130764764;-27.6079801347369
4305173;CERRO GRANDE DO SUL;-51.7531032652187;-30.6020289289506
4305207;CERRO LARGO;-54.7399972398551;-28.1478408769518
4305306;CHAPADA;-53.0672769044206;-28.0584504612393
4305355;CHARQUEADAS;-51.6250060521847;-29.9568003630446
4305371;CHARRUA;-52.0294119535135;-27.9528311010696
4305405;CHIAPETTA;-53.9457497023822;-27.9173647540078
4305439;CHUÍ;-53.4626751416843;-33.6875668687297
4305447;CHUVISCA;-51.9785422226284;-30.7574267111909
4305454;CIDREIRA;-50.2090923338719;-30.1811699861621
4305504;CIRÍACO;-51.8830312919558;-28.3443025435146
4305587;COLINAS;-51.8685755464998;-29.3925368716088
4305603;COLORADO;-52.9931763194633;-28.5229477598944
4305702;CONDOR;-53.4889433308529;-28.2052957752937
4305801;CONSTANTINA;-52.9877388321137;-27.730411086445
4305835;COQUEIRO BAIXO;-52.0946025596403;-29.1792568012569
4305850;COQUEIROS DO SUL;-52.7788008455504;-28.117428320628
4305871;CORONEL BARROS;-54.0736624302888;-28.3845408586763
4305900;CORONEL BICACO;-53.7091281065014;-27.7178730196391
4305934;CORONEL PILAR;-51.6849345965552;-29.2727100754175
4305959;COTIPORÃ;-51.6964336774026;-28.9985764275982
4305975;COXILHA;-52.3002778295103;-28.1213417107792
4306007;CRISSIUMAL;-54.1000349061653;-27.4980122693927
4306056;CRISTAL;-52.0494104017764;-30.999345191822
4306072;CRISTAL DO SUL;-53.2491844952574;-27.4536295671694
4306106;CRUZ ALTA;-53.6052407621196;-28.6424466084891
4306130;CRUZALTENSE;-52.6481429882271;-27.6648881085743
4306205;CRUZEIRO DO SUL;-51.9915758851734;-29.5082909687012
4306304;DAVID CANABARRO;-51.852249056523;-28.3846115340599
4306320;DERRUBADAS;-53.8651194603325;-27.2653909362973
4306353;DEZESSEIS DE NOVEMBRO;-55.0482085020399;-28.2268764434985
4306379;DILERMANDO DE AGUIAR;-54.2135603845021;-29.7019639097539
4306403;DOIS IRMÃOS;-51.0876193130209;-29.5841587789047
4306429;DOIS IRMÃOS DAS MISSÕES;-53.5308646235229;-27.6575367314489
4306452;DOIS LAJEADOS;-51.8351029868648;-28.9752053862425
4306502;DOM FELICIANO;-52.103933579678;-30.708598426315
4306551;DOM PEDRO DE ALCÂNTARA;-49.8495499617296;-29.3701870791044
4306601;DOM PEDRITO;-54.6741301838236;-30.9812670567511
4306700;DONA FRANCISCA;-53.362333180785;-29.6248524913473
4306734;DOUTOR MAURÍCIO CARDOSO;-54.3582679905268;-27.5092126137125
4306759;DOUTOR RICARDO;-51.9849043921162;-29.0990310609603
4306767;ELDORADO DO SUL;-51.310418926013;-29.9992925945868
4306809;ENCANTADO;-51.8730231343648;-29.2399172072227
4306908;ENCRUZILHADA DO SUL;-52.5220453898558;-30.5436573247692
4306924;ENGENHO VELHO;-52.9119205030241;-27.7085865196651
4306932;ENTRE-IJUÍS;-54.2714318511947;-28.3627942778995
4306957;ENTRE RIOS DO SUL;-52.7350679521256;-27.5288579316363
4306973;EREBANGO;-52.2997114029771;-27.8491959408603
4307005;ERECHIM;-52.2758768978871;-27.633405810801
4307054;ERNESTINA;-52.5721762088587;-28.4971546905367
4307104;HERVAL;-53.3943378608911;-32.0267435511585
4307203;ERVAL GRANDE;-52.5701120523532;-27.3933366745076
4307302;ERVAL SECO;-53.5095730836612;-27.5494171265095
4307401;ESMERALDA;-51.1887936624614;-28.0572763479842
4307450;ESPERANÇA DO SUL;-53.9927678151194;-27.3599436088412
4307500;ESPUMOSO;-52.841926970944;-28.7314451425443
4307559;ESTAÇÃO;-52.2704857966567;-27.9090063415288
4307609;ESTÂNCIA VELHA;-51.1742939249861;-29.6501479676013
4307708;ESTEIO;-51.143837339432;-29.8521862954581
4307807;ESTRELA;-51.9702602941755;-29.5034718768222
4307815;ESTRELA VELHA;-53.1602937786865;-29.1796613617013
4307831;EUGÊNIO DE CASTRO;-54.1481126184862;-28.5250597626107
4307864;FAGUNDES VARELA;-51.691448747733;-28.8821343126181
4307906;FARROUPILHA;-51.3483495737698;-29.2236791868351
4308003;FAXINAL DO SOTURNO;-53.4390648197058;-29.5743295397707
4308052;FAXINALZINHO;-52.6705912421647;-27.4254155069082
4308078;FAZENDA VILANOVA;-51.8211830446408;-29.5885745296736
4308102;FELIZ;-51.3101021353557;-29.453970926152
4308201;FLORES DA CUNHA;-51.1822205769359;-29.0311421436903
4308250;FLORIANO PEIXOTO;-52.0856070999391;-27.8625092778995
4308300;FONTOURA XAVIER;-52.3449531837753;-28.9821677891754
4308409;FORMIGUEIRO;-53.5002944149445;-29.9976338154204
4308433;FORQUETINHA;-52.0969170585272;-29.3806337847287
4308458;FORTALEZA DOS VALOS;-53.2355232639118;-28.7878829709941
4308508;FREDERICO WESTPHALEN;-53.4007767388514;-27.358882412381
4308607;GARIBALDI;-51.5295484587997;-29.2545491128245
4308656;GARRUCHOS;-55.6340719501044;-28.1894767900687
4308706;GAURAMA;-52.1001384605265;-27.5838577562615
4308805;GENERAL CÂMARA;-51.7634306851003;-29.902983741364
4308854;GENTIL;-52.0345235699367;-28.4338484670158
4308904;GETÚLIO VARGAS;-52.249574123331;-27.8759119305256
4309001;GIRUÁ;-54.3508400776839;-28.0297443728968
4309050;GLORINHA;-50.7862074318938;-29.8771339612804
4309100;GRAMADO;-50.8719457002814;-29.3797375183577
4309126;GRAMADO DOS LOUREIROS;-52.9182179830321;-27.444385021407
4309159;GRAMADO XAVIER;-52.5778377569665;-29.2699362175355
4309209;GRAVATAÍ;-50.9907929747741;-29.9455189133363
4309258;GUABIJU;-51.6910473580747;-28.5406715310391
4309308;GUAÍBA;-51.3146836637248;-30.1086019223736
4309407;GUAPORÉ;-51.8906506874927;-28.8491336404505
4309506;GUARANI DAS MISSÕES;-54.5605559296609;-28.1417792573454
4309555;HARMONIA;-51.414039704658;-29.5490490867874
4309571;HERVEIRAS;-52.6501705958055;-29.4570438109034
4309605;HORIZONTINA;-54.3087915108958;-27.6300969136806
4309654;HULHA NEGRA;-53.8678247940087;-31.4050982483871
4309704;HUMAITÁ;-53.9765055737001;-27.5614898161207
4309753;IBARAMA;-53.1332000129437;-29.4207443610837
4309803;IBIAÇÁ;-51.8572520902201;-28.0488495214905
4309902;IBIRAIARAS;-51.6353239891883;-28.3692267294479
4309951;IBIRAPUITÃ;-52.5193855878489;-28.6150204151633
4310009;IBIRUBÁ;-53.0883540195233;-28.627607782438
4310108;IGREJINHA;-50.7987107333217;-29.5722204557553
4310207;IJUÍ;-53.918066835708;-28.3885365409849
4310306;ILÓPOLIS;-52.1221574946372;-28.9291527317996
4310330;IMBÉ;-50.1305799407181;-29.97477782067
4310363;IMIGRANTE;-51.7701905100744;-29.3521581197828
4310405;INDEPENDÊNCIA;-54.1881083345896;-27.8473315580669
4310413;INHACORÁ;-54.012545591408;-27.8804544583429
4310439;IPÊ;-51.2799101922001;-28.8183280318304
4310462;IPIRANGA DO SUL;-52.4250606441447;-27.9359842848544
4310504;IRAÍ;-53.2642960185149;-27.1922819750184
4310538;ITAARA;-53.7578492490045;-29.6028879547439
4310553;ITACURUBI;-55.2327232640516;-28.802205033087
4310579;ITAPUCA;-52.1723668452035;-28.7802957029811
4310603;ITAQUI;-56.5571334970304;-29.1286368990609
4310652;ITATI;-50.1017822613948;-29.5002484954756
4310702;ITATIBA DO SUL;-52.4524432547055;-27.3832919400558
4310751;IVORÁ;-53.5808856194398;-29.5195344843337
4310801;IVOTI;-51.1595741943299;-29.5941565228625
4310850;JABOTICABA;-53.2843894020471;-27.631222386294
4310876;JACUIZINHO;-53.0565506587969;-29.0338163561117
4310900;JACUTINGA;-52.5431728064303;-27.7284936335667
4311007;JAGUARÃO;-53.3775229153129;-32.563568668515
4311106;JAGUARI;-54.6938466713292;-29.4973467312154
4311122;JAQUIRANA;-50.3580367222002;-28.8805675913494
4311130;JARI;-54.219935820282;-29.2900810968405
4311155;JÓIA;-54.1159648970211;-28.645623534628
4311205;JÚLIO DE CASTILHOS;-53.683099614611;-29.2264491192748
4311239;LAGOA BONITA DO SUL;-53.0169831807835;-29.4941314004424
4311254;LAGOÃO;-52.7750289082597;-29.2243164011489
4311270;LAGOA DOS TRÊS CANTOS;-52.8578352424045;-28.569468132747
4311304;LAGOA VERMELHA;-51.5272285291447;-28.2088702462124
4311403;LAJEADO;-51.9678277005001;-29.465454402471
4311429;LAJEADO DO BUGRE;-53.1813871337597;-27.6907694083803
4311502;LAVRAS DO SUL;-53.8984766554676;-30.8120099930395
4311601;LIBERATO SALZANO;-53.0748607372178;-27.5964701638556
4311627;LINDOLFO COLLOR;-51.2081553215577;-29.6008035857933
4311643;LINHA NOVA;-51.2019020947684;-29.4626386025506
4311700;MACHADINHO;-51.6675073604692;-27.5681399699086
4311718;MAÇAMBARÁ;-56.0636134817356;-29.1461441991842
4311734;MAMPITUBA;-49.9365135523956;-29.2106494197245
4311759;MANOEL VIANA;-55.491662539453;-29.5805371826454
4311775;MAQUINÉ;-50.2033948126293;-29.6791370128964
4311791;MARATÁ;-51.5555668832641;-29.555322967598
4311809;MARAU;-52.1967769340001;-28.4484539272764
4311908;MARCELINO RAMOS;-51.9133189437274;-27.4613912128695
4311981;MARIANA PIMENTEL;-51.5873429914433;-30.3536222023384
4312005;MARIANO MORO;-52.148891817328;-27.3526127883475
4312054;MARQUES DE SOUZA;-52.0978044284152;-29.3291373440536
4312104;MATA;-54.4524354819352;-29.5693917755536
4312138;MATO CASTELHANO;-52.1972608812043;-28.275761741248
4312153;MATO LEITÃO;-52.1330293263325;-29.5248303377978
4312179;MATO QUEIMADO;-54.6168368777268;-28.2558159870127
4312203;MAXIMILIANO DE ALMEIDA;-51.8017181970059;-27.6349406517609
4312252;MINAS DO LEÃO;-52.0512801985772;-30.1224395107247
4312302;MIRAGUAÍ;-53.6859940447681;-27.4960764230659
4312351;MONTAURI;-52.0761081911119;-28.6532071850553
4312377;MONTE ALEGRE DOS CAMPOS;-50.7828337051116;-28.6850717757187
4312385;MONTE BELO DO SUL;-51.6315592453903;-29.1599412231295
4312401;MONTENEGRO;-51.4612993756819;-29.6881186098638
4312427;MORMAÇO;-52.6928263150565;-28.6933512202192
4312443;MORRINHOS DO SUL;-49.932762974333;-29.3629636300424
4312450;MORRO REDONDO;-52.6577802013944;-31.5822032274462
4312476;MORRO REUTER;-51.0800883478072;-29.5393416585882
4312500;MOSTARDAS;-50.9191588510717;-31.1082251074075
4312609;MUÇUM;-51.8660555260518;-29.1656148145796
4312617;MUITOS CAPÕES;-51.1846023448957;-28.3189128014806
4312625;MULITERNO;-51.7687012353332;-28.3302653562743
4312658;NÃO-ME-TOQUE;-52.8192794924234;-28.4599067658751
4312674;NICOLAU VERGUEIRO;-52.4624006731904;-28.5362148138665
4312708;NONOAI;-52.7761885672359;-27.3546645324847
4312757;NOVA ALVORADA;-52.1671339172913;-28.6765644327978
4312807;NOVA ARAÇÁ;-51.7421646339673;-28.6581760370725
4312906;NOVA BASSANO;-51.7032314173958;-28.7234686416168
4312955;NOVA BOA VISTA;-52.9814768438008;-27.9879676591236
4313003;NOVA BRÉSCIA;-52.0179835406116;-29.2165114325477
4313011;NOVA CANDELÁRIA;-54.1041142397608;-27.6120981609471
4313037;NOVA ESPERANÇA DO SUL;-54.8358729018542;-29.4045957086276
4313060;NOVA HARTZ;-50.9037934307384;-29.5857475329704
4313086;NOVA PÁDUA;-51.306824642212;-29.0300464452855
4313102;NOVA PALMA;-53.4706351108828;-29.4730257379506
4313201;NOVA PETRÓPOLIS;-51.1069539239561;-29.3762088694351
4313300;NOVA PRATA;-51.6089956920177;-28.7839447131902
4313334;NOVA RAMADA;-53.7069373378916;-28.0826448724052
4313359;NOVA ROMA DO SUL;-51.4051574749651;-28.9847489120484
4313375;NOVA SANTA RITA;-51.2752106890133;-29.8486155356247
4313391;NOVO CABRAIS;-52.9550860641313;-29.7362546057332
4313409;NOVO HAMBURGO;-51.1286052776319;-29.6863260251772
4313425;NOVO MACHADO;-54.5033844145301;-27.5784006505782
4313441;NOVO TIRADENTES;-53.1857025890656;-27.5635584344757
4313466;NOVO XINGU;-53.0641092994744;-27.7481146921356
4313490;NOVO BARREIRO;-53.1134988510144;-27.9067884670258
4313508;OSÓRIO;-50.2667978126156;-29.8926970775174
4313607;PAIM FILHO;-51.7615966409461;-27.7033080739322
4313656;PALMARES DO SUL;-50.5060519722618;-30.2600666451319
4313706;PALMEIRA DAS MISSÕES;-53.3149539105514;-27.9006208754319
4313805;PALMITINHO;-53.5555460129883;-27.3560199139378
4313904;PANAMBI;-53.5002651674452;-28.2927305369249
4313953;PANTANO GRANDE;-52.373900235302;-30.194551527175
4314001;PARAÍ;-51.7820960450567;-28.5996205337326
4314027;PARAÍSO DO SUL;-53.1791002389546;-29.7313142401478
4314035;PARECI NOVO;-51.3988696583788;-29.6393892914087
4314050;PAROBÉ;-50.8348659023274;-29.6317492776322
4314068;PASSA SETE;-52.9639832352128;-29.4516655688988
4314076;PASSO DO SOBRADO;-52.2787581943227;-29.745793549977
4314100;PASSO FUNDO;-52.4070950926172;-28.2617671279049
4314134;PAULO BENTO;-52.4224356311043;-27.704100282708
4314159;PAVERAMA;-51.7302929671505;-29.5548561399363
4314175;PEDRAS ALTAS;-53.5871703196396;-31.733636939471
4314209;PEDRO OSÓRIO;-52.8263117339326;-31.8638282218118
4314308;PEJUÇARA;-53.6565423317737;-28.4215860641583
4314407;PELOTAS;-52.3443200629915;-31.7195978808292
4314423;PICADA CAFÉ;-51.064049820262;-29.4543844430519
4314456;PINHAL;-53.2147061788915;-27.5116742434576
4314464;PINHAL DA SERRA;-51.170102723734;-27.8766645867712
4314472;PINHAL GRANDE;-53.3386383371448;-29.3353601289161
4314498;PINHEIRINHO DO VALE;-53.6195609569296;-27.2097627892597
4314506;PINHEIRO MACHADO;-53.3846199682774;-31.5805926686944
4314555;PIRAPÓ;-55.2003099472118;-28.0453158376278
4314605;PIRATINI;-53.1047344539721;-31.4441124733536
4314704;PLANALTO;-53.058880813139;-27.3314638754662
4314753;POÇO DAS ANTAS;-51.670890273323;-29.4545464778304
4314779;PONTÃO;-52.6753994466165;-28.0618408393643
4314787;PONTE PRETA;-52.4902319212427;-27.6570399700737
4314803;PORTÃO;-51.2301496442457;-29.6962586011397
4314902;PORTO ALEGRE;-51.2286604637023;-30.0300367747664
4315008;PORTO LUCENA;-55.0115620452524;-27.8513751159726
4315057;PORTO MAUÁ;-54.671951891498;-27.5786353600571
4315073;PORTO VERA CRUZ;-54.8990318240447;-27.7343739194085
4315107;PORTO XAVIER;-55.139560262016;-27.9056898469343
4315131;POUSO NOVO;-52.2108697395067;-29.1697612523235
4315149;PRESIDENTE LUCENA;-51.1815996950517;-29.5261270681801
4315156;PROGRESSO;-52.3017166029489;-29.2403086781211
4315172;PROTÁSIO ALVES;-51.4736316972583;-28.7567128311852
4315206;PUTINGA;-52.1599106947089;-28.9987556541311
4315305;QUARAÍ;-56.4536470403836;-30.3828679608813
4315313;QUATRO IRMÃOS;-52.4427686045062;-27.8211966886801
4315321;QUEVEDOS;-54.0712547223508;-29.3519213499725
4315354;QUINZE DE NOVEMBRO;-53.0967220567818;-28.7423613499233
4315404;REDENTORA;-53.6419336939953;-27.6615398826699
4315453;RELVADO;-52.0729485542966;-29.1122786661256
4315503;RESTINGA SECA;-53.3705685765474;-29.8139485366989
4315552;RIO DOS ÍNDIOS;-52.8400578928292;-27.2983975952198
4315602;RIO GRANDE;-52.0867696991135;-32.0504457926525
4315701;RIO PARDO;-52.3790182512363;-29.9856258786533
4315750;RIOZINHO;-50.4738181137863;-29.6422860137917
4315800;ROCA SALES;-51.863891759922;-29.2850700737134
4315909;RODEIO BONITO;-53.1685306043438;-27.4704034354621
4315958;ROLADOR;-54.8194269754104;-28.256344217328
4316006;ROLANTE;-50.5734423345883;-29.6407628899966
4316105;RONDA ALTA;-52.8065335255691;-27.7819313528668
4316204;RONDINHA;-52.9061601564804;-27.8318159703692
4316303;ROQUE GONZALES;-55.0291861243459;-28.135366986895
4316402;ROSÁRIO DO SUL;-54.9457608552519;-30.2440332378099
4316428;SAGRADA FAMÍLIA;-53.1356517180311;-27.7067309905016
4316436;SALDANHA MARINHO;-53.0941072015607;-28.4032861706865
4316451;SALTO DO JACUÍ;-53.2133096524064;-29.0886812478169
4316477;SALVADOR DAS MISSÕES;-54.8377420188123;-28.121697445134
4316501;SALVADOR DO SUL;-51.5094214594765;-29.4397322208801
4316600;SANANDUVA;-51.8135019139456;-27.9440065101962
4316709;SANTA BÁRBARA DO SUL;-53.2505267075504;-28.3651668167465
4316733;SANTA CECÍLIA DO SUL;-51.9266712610956;-28.1644511049731
4316758;SANTA CLARA DO SUL;-52.0809258239316;-29.4635962109187
4316808;SANTA CRUZ DO SUL;-52.4299285873704;-29.7197684337466
4316907;SANTA MARIA;-53.8086753946629;-29.6855818035457
4316956;SANTA MARIA DO HERVAL;-50.9872554093643;-29.5035155387999
4316972;SANTA MARGARIDA DO SUL;-54.0909546703586;-30.3451034509105
4317004;SANTANA DA BOA VISTA;-53.1158749986991;-30.8747025739616
4317103;SANT'ANA DO LIVRAMENTO;-55.5348142679597;-30.8893840112129
4317202;SANTA ROSA;-54.4782240987609;-27.866749798923
4317251;SANTA TEREZA;-51.7343442423989;-29.1716344398725
4317301;SANTA VITÓRIA DO PALMAR;-53.3670063807333;-33.5198600306948
4317400;SANTIAGO;-54.8690758537886;-29.1914601708944
4317509;SANTO ÂNGELO;-54.2641427984269;-28.3019378733474
4317558;SANTO ANTÔNIO DO PALMA;-52.0246330595594;-28.4974451045296
4317608;SANTO ANTÔNIO DA PATRULHA;-50.5209859366778;-29.8320340169251
4317707;SANTO ANTÔNIO DAS MISSÕES;-55.2245566426344;-28.5080969775919
4317756;SANTO ANTÔNIO DO PLANALTO;-52.6837258444323;-28.3959289066311
4317806;SANTO AUGUSTO;-53.7788495982932;-27.8534907764033
4317905;SANTO CRISTO;-54.6687478952904;-27.8199297346011
4317954;SANTO EXPEDITO DO SUL;-51.6435721743256;-27.9093694246144
4318002;SÃO BORJA;-56.0010291536185;-28.6628375266947
4318051;SÃO DOMINGOS DO SUL;-51.8931867141812;-28.5317631267992
4318101;SÃO FRANCISCO DE ASSIS;-55.1323857402451;-29.5527159067382
4318200;SÃO FRANCISCO DE PAULA;-50.5821081078304;-29.4440980747993
4318309;SÃO GABRIEL;-54.3204778581076;-30.3367600548515
4318408;SÃO JERÔNIMO;-51.7281775032404;-29.959438664805
4318424;SÃO JOÃO DA URTIGA;-51.8258385475929;-27.8266899655136
4318432;SÃO JOÃO DO POLÊSINE;-53.4463504348062;-29.6146764163643
4318440;SÃO JORGE;-51.7029685893393;-28.4980809710015
4318457;SÃO JOSÉ DAS MISSÕES;-53.1187752690111;-27.7781833180516
4318465;SÃO JOSÉ DO HERVAL;-52.2930164741218;-29.0414470213399
4318481;SÃO JOSÉ DO HORTÊNCIO;-51.2495975571438;-29.540048607319
4318499;SÃO JOSÉ DO INHACORÁ;-54.133550202739;-27.722584567332
4318507;SÃO JOSÉ DO NORTE;-52.0342022719838;-32.0206091127381
4318606;SÃO JOSÉ DO OURO;-51.5947676779911;-27.771255406485
4318614;SÃO JOSÉ DO SUL;-51.4863838306853;-29.5434695178158
4318622;SÃO JOSÉ DOS AUSENTES;-50.0636129376329;-28.7499064320338
4318705;SÃO LEOPOLDO;-51.1462345615722;-29.7658665423851
4318804;SÃO LOURENÇO DO SUL;-51.9769152357623;-31.3640237211512
4318903;SÃO LUIZ GONZAGA;-54.9596595493639;-28.4066469530094
4319000;SÃO MARCOS;-51.0667069382632;-28.9698486394212
4319109;SÃO MARTINHO;-53.9669227230418;-27.7089288021284
4319125;SÃO MARTINHO DA SERRA;-53.8542256318643;-29.5348505683156
4319158;SÃO MIGUEL DAS MISSÕES;-54.5615630937001;-28.5495371215131
4319208;SÃO NICOLAU;-55.260100232028;-28.1821546933056
4319307;SÃO PAULO DAS MISSÕES;-54.9347083422524;-28.0204849099622
4319356;SÃO PEDRO DA SERRA;-51.514326527241;-29.4214298420035
4319364;SÃO PEDRO DAS MISSÕES;-53.2473689788526;-27.771308460749
4319372;SÃO PEDRO DO BUTIÁ;-54.8882559534463;-28.1243539018421
4319406;SÃO PEDRO DO SUL;-54.1799912875495;-29.6175307561941
4319505;SÃO SEBASTIÃO DO CAÍ;-51.3766648242451;-29.5920803307578
4319604;SÃO SEPÉ;-53.5696441253718;-30.1674113897135
4319703;SÃO VALENTIM;-52.5284789422219;-27.5543183312228
4319711;SÃO VALENTIM DO SUL;-51.769670539141;-29.0512275281257
4319737;SÃO VALÉRIO DO SUL;-53.9355261513435;-27.7877181698841
4319752;SÃO VENDELINO;-51.3686527562625;-29.3758099571721
4319802;SÃO VICENTE DO SUL;-54.6760020162093;-29.6920608344659
4319901;SAPIRANGA;-51.0036229878238;-29.6385541176145
4320008;SAPUCAIA DO SUL;-51.1518747155206;-29.8248680325854
4320107;SARANDI;-52.9254610594471;-27.9435951779041
4320206;SEBERI;-53.4054673035279;-27.4804138165262
4320230;SEDE NOVA;-53.9558847238338;-27.6311628724795
4320263;SEGREDO;-52.9820736412151;-29.3426184273269
4320305;SELBACH;-52.9565252738362;-28.6274338066309
4320321;SENADOR SALGADO FILHO;-54.5454030325181;-28.0274895013967
4320354;SENTINELA DO SUL;-51.5779817748104;-30.6133025970454
4320404;SERAFINA CORRÊA;-51.9357086099403;-28.7107970714072
4320453;SÉRIO;-52.267455830945;-29.3867600898773
4320503;SERTÃO;-52.2597378611455;-27.9807735548475
4320552;SERTÃO SANTANA;-51.6042499160429;-30.4654278903326
4320578;SETE DE SETEMBRO;-54.4636861823155;-28.1304163233711
4320602;SEVERIANO DE ALMEIDA;-52.120656296054;-27.4327929836269
4320651;SILVEIRA MARTINS;-53.5852374736119;-29.6452500585474
4320677;SINIMBU;-52.5216363086253;-29.5290681570186
4320701;SOBRADINHO;-53.0251679436161;-29.4147731341294
4320800;SOLEDADE;-52.5098661711662;-28.8277379536692
4320859;TABAÍ;-51.7274751185081;-29.6877706241649
4320909;TAPEJARA;-52.0221325276641;-28.084171059706
4321006;TAPERA;-52.8714671740768;-28.6249501911655
4321105;TAPES;-51.3944987057587;-30.673172903847
4321204;TAQUARA;-50.7811686192558;-29.6505131042758
4321303;TAQUARI;-51.8627764842002;-29.8028008516735
4321329;TAQUARUÇU DO SUL;-53.4669519596144;-27.3980360509079
4321352;TAVARES;-51.0888429815162;-31.2887026583166
4321402;TENENTE PORTELA;-53.7572696148981;-27.3721669191145
4321436;TERRA DE AREIA;-50.0672491456318;-29.5775485680459
4321451;TEUTÔNIA;-51.8128168705993;-29.4889144363945
4321469;TIO HUGO;-52.593046116066;-28.5804960165544
4321477;TIRADENTES DO SUL;-54.0853922050406;-27.396898884195
4321493;TOROPI;-54.2280109967382;-29.4721417007548
4321501;TORRES;-49.7304044945034;-29.3359306143356
4321600;TRAMANDAÍ;-50.1303765006803;-29.9873019471826
4321626;TRAVESSEIRO;-52.05777726813;-29.2990858097554
4321634;TRÊS ARROIOS;-52.14985207427;-27.4995162183877
4321667;TRÊS CACHOEIRAS;-49.9156392761957;-29.445886590417
4321709;TRÊS COROAS;-50.7831258357971;-29.5166609789895
4321808;TRÊS DE MAIO;-54.2353022075467;-27.7796602188975
4321832;TRÊS FORQUILHAS;-50.0643164805228;-29.5381105462902
4321857;TRÊS PALMEIRAS;-52.8437143501482;-27.6175274499814
4321907;TRÊS PASSOS;-53.9296989580111;-27.4561598838426
4321956;TRINDADE DO SUL;-52.8922310209657;-27.5175759348321
4322004;TRIUNFO;-51.7153128356961;-29.9452042660447
4322103;TUCUNDUVA;-54.4331286688342;-27.6500599333578
4322152;TUNAS;-52.9570131055336;-29.1064397188461
4322186;TUPANCI DO SUL;-51.5405390116847;-27.9257114659323
4322202;TUPANCIRETÃ;-53.8406300553464;-29.077479730048
4322251;TUPANDI;-51.4198254297357;-29.4879128148686
4322301;TUPARENDI;-54.4785080753273;-27.7540889272986
4322327;TURUÇU;-52.1714156210008;-31.4123658570916
4322343;UBIRETAMA;-54.6845107762281;-28.0435647657328
4322350;UNIÃO DA SERRA;-52.0004166642532;-28.7798985678317
4322376;UNISTALDA;-55.1507805181379;-29.0474850255841
4322400;URUGUAIANA;-57.0818249090229;-29.7598231720144
4322509;VACARIA;-50.9365991641211;-28.5023543951864
4322525;VALE VERDE;-52.1797223009284;-29.782574939641
4322533;VALE DO SOL;-52.6813545006574;-29.608827986549
4322541;VALE REAL;-51.251196564827;-29.3922806174208
4322558;VANINI;-51.8446581973908;-28.4762225149757
4322608;VENÂNCIO AIRES;-52.1918802404895;-29.6116528926556
4322707;VERA CRUZ;-52.5011034071041;-29.7198575940345
4322806;VERANÓPOLIS;-51.5522869044647;-28.9339573362745
4322855;VESPASIANO CORREA;-51.8594699501021;-29.069894355791
4322905;VIADUTOS;-52.0237987496513;-27.5709530600841
4323002;VIAMÃO;-51.024820489573;-30.08189684094
4323101;VICENTE DUTRA;-53.4021290554094;-27.1684450441447
4323200;VICTOR GRAEFF;-52.7477917888999;-28.5601846251484
4323309;VILA FLORES;-51.5495890891784;-28.8630001302505
4323358;VILA LÂNGARO;-52.1469033571178;-28.1074051987608
4323408;VILA MARIA;-52.1635378990709;-28.5333142349985
4323457;VILA NOVA DO SUL;-53.879196483097;-30.333958689168
4323507;VISTA ALEGRE;-53.4924104661248;-27.3700841700745
4323606;VISTA ALEGRE DO PRATA;-51.7862084024789;-28.8094722969115
